cik,former_name,from_date,to_date
0001506307,Kinder Morgan Holdco LLC,2010-11-23T00:00:00.000Z,2011-02-11T00:00:00.000Z
0000920760,PACIFIC GREYSTONE CORP /DE/,1996-06-27T00:00:00.000Z,1997-09-26T00:00:00.000Z
0001140859,AMERISOURCEBERGEN CORP,2001-10-19T00:00:00.000Z,2023-08-15T00:00:00.000Z
0001140859,AMERISOURCE BERGEN CORP,2001-06-05T00:00:00.000Z,2001-10-09T00:00:00.000Z
0001605484,Fiat Chrysler Automobiles N.V.,2014-10-14T00:00:00.000Z,2021-01-13T00:00:00.000Z
0001605484,Fiat Investments N.V.,2014-04-15T00:00:00.000Z,2014-10-10T00:00:00.000Z
0001160106,LLOYDS TSB GROUP PLC,2002-02-25T00:00:00.000Z,2009-01-20T00:00:00.000Z
0000833444,TYCO INTERNATIONAL plc,2014-11-17T00:00:00.000Z,2016-09-07T00:00:00.000Z
0000833444,TYCO INTERNATIONAL LTD,2010-03-08T00:00:00.000Z,2014-11-14T00:00:00.000Z
0000833444,TYCO INTERNATIONAL LTD /BER/,1997-08-05T00:00:00.000Z,2010-04-07T00:00:00.000Z
0000833444,ADT LIMITED,1995-02-15T00:00:00.000Z,1997-07-08T00:00:00.000Z
0001232384,TRANSCANADA CORP,2003-05-14T00:00:00.000Z,2019-05-06T00:00:00.000Z
0001278680,ISHARES COMEX GOLD TRUST,2004-02-06T00:00:00.000Z,2010-09-02T00:00:00.000Z
0000865752,HANSEN NATURAL CORP,1996-11-13T00:00:00.000Z,2011-12-21T00:00:00.000Z
0001385157,TE Connectivity Ltd.,2008-02-29T00:00:00.000Z,2024-09-23T00:00:00.000Z
0001385157,Tyco Electronics Ltd.,2007-01-18T00:00:00.000Z,2011-03-10T00:00:00.000Z
0001176948,ARES MANAGEMENT LP,2002-07-01T00:00:00.000Z,2018-11-26T00:00:00.000Z
0000016918,CONSTELLATION BRANDS INC,2000-10-13T00:00:00.000Z,2004-05-05T00:00:00.000Z
0000016918,CANANDAIGUA BRANDS INC,1997-12-23T00:00:00.000Z,2000-01-14T00:00:00.000Z
0000016918,CANANDAIGUA WINE CO INC,1994-10-19T00:00:00.000Z,1997-01-31T00:00:00.000Z
0001900304,DRVW 2022 Ltd,2021-12-23T00:00:00.000Z,2022-02-15T00:00:00.000Z
0000917851,Companhia Vale do Rio Doce,2005-11-10T00:00:00.000Z,2009-05-22T00:00:00.000Z
0000917851,VALLEY OF THE RIO DOCE CO,2002-03-21T00:00:00.000Z,2005-11-07T00:00:00.000Z
0000917851,VALLEY OF THE DOCE RIVER CO,2001-11-21T00:00:00.000Z,2002-01-25T00:00:00.000Z
0001478242,"Quintiles IMS Holdings, Inc.",2016-10-03T00:00:00.000Z,2017-11-03T00:00:00.000Z
0001478242,Quintiles Transnational Holdings Inc.,2009-12-18T00:00:00.000Z,2016-09-22T00:00:00.000Z
0000202058,HARRIS CORP /DE/,1994-09-09T00:00:00.000Z,2019-06-25T00:00:00.000Z
0000814547,FAIR ISAAC & COMPANY INC,1995-06-28T00:00:00.000Z,2003-04-01T00:00:00.000Z
0001640147,"Snowflake Computing, Inc.",2017-04-11T00:00:00.000Z,2018-10-16T00:00:00.000Z
0001136893,CERTEGY INC,2001-07-20T00:00:00.000Z,2006-02-01T00:00:00.000Z
0001136893,EQUIFAX PS INC,2001-04-03T00:00:00.000Z,2001-05-18T00:00:00.000Z
0000878927,OLD DOMINION FREIGHT LINE INC/VA,1996-02-09T00:00:00.000Z,2019-08-21T00:00:00.000Z
0000820027,AMERICAN EXPRESS FINANCIAL CORP,2003-05-14T00:00:00.000Z,2005-07-26T00:00:00.000Z
0000820027,AMERICAN EXPRESS FINANCIAL ADVISORS,1995-10-25T00:00:00.000Z,2003-03-10T00:00:00.000Z
0000820027,IDS FINANCIAL CORP/MN/,1994-02-14T00:00:00.000Z,1995-02-06T00:00:00.000Z
0000004447,AMERADA HESS CORP,1994-05-12T00:00:00.000Z,2006-05-02T00:00:00.000Z
0001637459,H.J. Heinz Holding Corp,2015-03-25T00:00:00.000Z,2015-07-01T00:00:00.000Z
0000003570,CHENIERE ENERGY INC,1996-11-27T00:00:00.000Z,2019-04-15T00:00:00.000Z
0000003570,BEXY COMMUNICATIONS INC,1996-07-15T00:00:00.000Z,1996-06-13T00:00:00.000Z
0001099800,CVG CONTROLLED INC,1999-12-08T00:00:00.000Z,2000-01-21T00:00:00.000Z
0001944048,"JNTL, Inc.",2022-08-30T00:00:00.000Z,2022-08-30T00:00:00.000Z
0000026172,CUMMINS ENGINE CO INC,1994-03-10T00:00:00.000Z,2001-08-29T00:00:00.000Z
0001090872,AGILENT TECHNOLOGIES INC,1999-11-12T00:00:00.000Z,2019-09-16T00:00:00.000Z
0001512673,"Square, Inc.",2011-03-02T00:00:00.000Z,2021-12-08T00:00:00.000Z
0001120193,"NASDAQ OMX GROUP, INC.",2007-11-06T00:00:00.000Z,2015-08-10T00:00:00.000Z
0001120193,NASDAQ STOCK MARKET INC,2001-05-14T00:00:00.000Z,2008-02-27T00:00:00.000Z
0001650372,Atlassian Corp Plc,2015-08-21T00:00:00.000Z,2022-08-24T00:00:00.000Z
0001050915,QUANTA SERVICES INC,1997-12-22T00:00:00.000Z,2019-05-31T00:00:00.000Z
0000047111,HERSHEY FOODS CORP,1994-07-29T00:00:00.000Z,2005-04-20T00:00:00.000Z
0000861967,WOLTERS KLUWER N V                                      /FI,2002-08-27T00:00:00.000Z,2009-05-18T00:00:00.000Z
0000712515,ELECTRONIC ARTS INC,1994-09-08T00:00:00.000Z,2007-09-05T00:00:00.000Z
0000004281,Arconic Inc.,2016-11-01T00:00:00.000Z,2020-03-26T00:00:00.000Z
0000004281,ALCOA INC.,2014-10-09T00:00:00.000Z,2016-10-27T00:00:00.000Z
0000004281,ALCOA INC,1999-02-10T00:00:00.000Z,2014-10-03T00:00:00.000Z
0000004281,ALUMINUM CO OF AMERICA,1994-02-08T00:00:00.000Z,1999-01-04T00:00:00.000Z
0000815556,FASTENAL COMPANY,1995-03-20T00:00:00.000Z,2002-03-04T00:00:00.000Z
0001932393,GE Healthcare Holding LLC,2022-07-29T00:00:00.000Z,2022-12-14T00:00:00.000Z
0001041061,TRICON GLOBAL RESTAURANTS INC,1997-08-20T00:00:00.000Z,2002-05-03T00:00:00.000Z
0000947484,ARCH CAPITAL GROUP LTD,2000-05-15T00:00:00.000Z,2005-03-10T00:00:00.000Z
0000947484,RISK CAPITAL HOLDINGS INC,1996-11-07T00:00:00.000Z,2000-03-16T00:00:00.000Z
0000844150,ROYAL BANK OF SCOTLAND GROUP PLC,2000-08-14T00:00:00.000Z,2020-07-22T00:00:00.000Z
0001565025,InBev Corporate Holdings Inc.,2012-12-20T00:00:00.000Z,2013-03-20T00:00:00.000Z
0001751788,Dow Holdings Inc.,2018-09-07T00:00:00.000Z,2019-02-12T00:00:00.000Z
0001635327,Stars Group Inc.,2017-08-01T00:00:00.000Z,2020-05-06T00:00:00.000Z
0001635327,Amaya Inc.,2015-05-26T00:00:00.000Z,2017-07-27T00:00:00.000Z
0000749251,GARTNER GROUP INC,1996-06-11T00:00:00.000Z,2001-02-08T00:00:00.000Z
0001699150,"GARDNER DENVER HOLDINGS, INC.",2017-02-28T00:00:00.000Z,2020-02-26T00:00:00.000Z
0001650107,COCA-COLA EUROPEAN PARTNERS plc,2016-01-12T00:00:00.000Z,2021-05-10T00:00:00.000Z
0001650107,COCA-COLA EUROPEAN PARTNERS LTD,2015-08-19T00:00:00.000Z,2016-04-11T00:00:00.000Z
0001650107,Spark Orange Ltd,2015-08-06T00:00:00.000Z,2015-08-06T00:00:00.000Z
0000047217,HEWLETT PACKARD CO,1994-01-26T00:00:00.000Z,2015-10-23T00:00:00.000Z
0001701605,Baker Hughes a GE Co,2017-04-26T00:00:00.000Z,2019-10-10T00:00:00.000Z
0001701605,"Bear Newco, Inc.",2017-03-29T00:00:00.000Z,2017-05-30T00:00:00.000Z
0001445465,PPR SA,2008-10-15T00:00:00.000Z,2013-06-24T00:00:00.000Z
0001178670,ALNYLAM PHARMACEUTICALS INC,2002-07-09T00:00:00.000Z,2004-07-02T00:00:00.000Z
0001138118,CB RICHARD ELLIS GROUP INC,2004-02-18T00:00:00.000Z,2011-09-09T00:00:00.000Z
0001138118,CB RICHARD ELLIS SERVICES INC,2004-02-17T00:00:00.000Z,2004-02-17T00:00:00.000Z
0001138118,CBRE HOLDING INC,2001-07-16T00:00:00.000Z,2003-12-05T00:00:00.000Z
0000072903,NORTHERN STATES POWER CO /MN/,1994-01-25T00:00:00.000Z,2000-02-14T00:00:00.000Z
0000844551,WOODSIDE PETROLEUM LTD,2002-10-22T00:00:00.000Z,2022-05-17T00:00:00.000Z
0000844551,WOODSIDE PETROLEUM LTD                                  /FI,2002-02-26T00:00:00.000Z,2002-10-07T00:00:00.000Z
0001666700,DowDuPont Inc.,2016-03-01T00:00:00.000Z,2019-05-31T00:00:00.000Z
0001682852,"Moderna Therapeutics, Inc.",2016-08-24T00:00:00.000Z,2016-08-24T00:00:00.000Z
0001041130,DIAMONDS TRUST SERIES I,1997-12-16T00:00:00.000Z,2010-01-28T00:00:00.000Z
0001588489,Bitcoin Investment Trust,2013-10-07T00:00:00.000Z,2018-12-21T00:00:00.000Z
0001097864,SCG HOLDING CORP,1999-11-05T00:00:00.000Z,2000-05-23T00:00:00.000Z
0001396009,"Virginia Holdco, Inc.",2007-04-12T00:00:00.000Z,2007-11-16T00:00:00.000Z
0001397187,Lululemon Corp.,2007-04-30T00:00:00.000Z,2007-06-19T00:00:00.000Z
0000874766,HARTFORD FINANCIAL SERVICES GROUP INC/DE,1997-11-14T00:00:00.000Z,2019-05-23T00:00:00.000Z
0000874766,ITT HARTFORD GROUP INC /DE,1996-10-29T00:00:00.000Z,1998-02-13T00:00:00.000Z
0001524472,"ITT WCO, Inc.",2011-07-11T00:00:00.000Z,2011-07-11T00:00:00.000Z
0000827052,SCECORP,1994-02-14T00:00:00.000Z,1996-01-12T00:00:00.000Z
0001618756,9060669 Canada Inc.,2014-10-29T00:00:00.000Z,2014-11-05T00:00:00.000Z
0001618756,1011773 B.C. Unlimited Liability Co,2014-09-16T00:00:00.000Z,2014-10-21T00:00:00.000Z
0001020569,IRON MOUNTAIN INC/PA,2000-02-14T00:00:00.000Z,2005-06-09T00:00:00.000Z
0001020569,PIERCE LEAHY CORP,1996-11-13T00:00:00.000Z,1999-02-16T00:00:00.000Z
0001697862,argenx N.V,2017-03-01T00:00:00.000Z,2017-04-21T00:00:00.000Z
0001389170,Targa Resources Investments Inc.,2007-02-08T00:00:00.000Z,2010-11-12T00:00:00.000Z
0001393052,VERTICALS ONDEMAND INC,2007-03-07T00:00:00.000Z,2007-03-07T00:00:00.000Z
0000936958,MIDCAP SPDR TRUST SERIES 1,1996-01-19T00:00:00.000Z,2009-12-29T00:00:00.000Z
0000915912,AVALON BAY COMMUNITIES INC,1998-08-03T00:00:00.000Z,1998-10-06T00:00:00.000Z
0000915912,BAY APARTMENT COMMUNITIES INC,1995-02-13T00:00:00.000Z,1998-06-02T00:00:00.000Z
0001038143,FRANCE TELECOM /,1998-12-10T00:00:00.000Z,2013-07-29T00:00:00.000Z
0001057352,COSTAR GROUP INC,1999-12-10T00:00:00.000Z,2019-06-25T00:00:00.000Z
0001057352,REALTY INFORMATION GROUP INC,1998-07-17T00:00:00.000Z,1999-05-05T00:00:00.000Z
0001097362,SUN LIFE FINANCIAL SERVICES INC,2003-07-08T00:00:00.000Z,2003-08-14T00:00:00.000Z
0001097362,SUN LIFE FINANCIAL SERVICES OF CANADA INC,2000-08-15T00:00:00.000Z,2003-06-30T00:00:00.000Z
0001329099,"Baidu.com, Inc.",2005-07-12T00:00:00.000Z,2008-12-12T00:00:00.000Z
0001037646,MT INVESTORS INC/,1997-12-16T00:00:00.000Z,1998-02-13T00:00:00.000Z
0001037646,METTLER TOLEDO INTERNATIONAL INC,1997-11-17T00:00:00.000Z,1997-11-17T00:00:00.000Z
0001037646,MT INVESTORS INC,1997-10-21T00:00:00.000Z,1997-11-10T00:00:00.000Z
0001359519,SEVEN & I HOLDNGS CO LTD,2006-09-01T00:00:00.000Z,2008-10-16T00:00:00.000Z
0001674101,GS Acquisition Holdings Corp,2018-04-23T00:00:00.000Z,2020-02-06T00:00:00.000Z
0001402057,"VH Holdings, Inc.",2007-06-08T00:00:00.000Z,2007-06-08T00:00:00.000Z
0001024478,ROCKWELL AUTOMATION INC,2006-11-09T00:00:00.000Z,2019-06-19T00:00:00.000Z
0001024478,ROCKWELL  AUTOMATION INC,2002-06-28T00:00:00.000Z,2006-11-07T00:00:00.000Z
0001024478,ROCKWELL INTERNATIONAL CORP,1997-06-30T00:00:00.000Z,2002-05-07T00:00:00.000Z
0001024478,NEW ROCKWELL INTERNATIONAL CORP,1996-11-27T00:00:00.000Z,1997-01-03T00:00:00.000Z
0000875045,BIOGEN IDEC INC.,2007-01-17T00:00:00.000Z,2015-03-20T00:00:00.000Z
0000875045,BIOGEN IDEC INC,2003-11-12T00:00:00.000Z,2007-04-25T00:00:00.000Z
0000875045,IDEC PHARMACEUTICALS CORP / DE,1997-10-01T00:00:00.000Z,2003-11-12T00:00:00.000Z
0000875045,IDEC PHARMACEUTICALS CORP / CA,1996-07-10T00:00:00.000Z,1997-02-14T00:00:00.000Z
0000850918,GREAT WEST LIFECO INC,2003-03-28T00:00:00.000Z,2018-04-10T00:00:00.000Z
0001468522,"Ferrovial, S.A.",2009-12-04T00:00:00.000Z,2009-12-07T00:00:00.000Z
0001468522,"Cintra Concesiones de Infraestructuras de Transporte, S.A.",2009-07-31T00:00:00.000Z,2009-12-02T00:00:00.000Z
0000079282,"BROWN & BROWN, INC",2017-11-13T00:00:00.000Z,2017-11-13T00:00:00.000Z
0000079282,BROWN & BROWN INC,1999-08-09T00:00:00.000Z,2017-11-03T00:00:00.000Z
0000079282,POE & BROWN INC,1994-02-14T00:00:00.000Z,1999-03-15T00:00:00.000Z
0001140536,WILLIS GROUP HOLDINGS PLC,2010-01-19T00:00:00.000Z,2016-01-05T00:00:00.000Z
0001140536,WILLIS GROUP HOLDINGS LTD,2001-07-31T00:00:00.000Z,2010-01-04T00:00:00.000Z
0000783325,WISCONSIN ENERGY CORP,1995-02-28T00:00:00.000Z,2015-06-29T00:00:00.000Z
0001090012,DEVON ENERGY CORP,1999-11-12T00:00:00.000Z,2000-05-31T00:00:00.000Z
0001090012,DEVON DELAWARE CORP,1999-08-19T00:00:00.000Z,1999-08-16T00:00:00.000Z
0001069183,TASER INTERNATIONAL INC,2001-05-07T00:00:00.000Z,2017-03-23T00:00:00.000Z
0000007084,ARCHER DANIELS MIDLAND CO,1994-08-31T00:00:00.000Z,2019-05-07T00:00:00.000Z
0000943452,WABTEC CORP,2000-01-14T00:00:00.000Z,2000-01-14T00:00:00.000Z
0000943452,WESTINGHOUSE AIR BRAKE CO /DE/,1996-08-07T00:00:00.000Z,1999-11-19T00:00:00.000Z
0000906107,EQUITY RESIDENTIAL PROPERTIES TRUST,1994-02-10T00:00:00.000Z,2002-10-30T00:00:00.000Z
0001269238,CTRIP COM INTERNATIONAL LTD,2003-11-13T00:00:00.000Z,2019-10-25T00:00:00.000Z
0000932787,STMICROELECTRONICS NV,1998-06-29T00:00:00.000Z,2020-02-11T00:00:00.000Z
0000932787,SGS THOMSON MICROELECTRONICS NV,1996-07-05T00:00:00.000Z,1997-06-27T00:00:00.000Z
0000055067,KELLOGG CO,1994-04-29T00:00:00.000Z,2023-09-28T00:00:00.000Z
0001692819,Vistra Energy Corp.,2017-12-27T00:00:00.000Z,2020-06-29T00:00:00.000Z
0001692819,Vistra Energy Corp,2016-05-04T00:00:00.000Z,2018-01-29T00:00:00.000Z
0000036270,FIRST EMPIRE STATE CORP,1994-03-10T00:00:00.000Z,1998-05-18T00:00:00.000Z
0000313216,KONINKLIJKE PHILIPS ELECTRONICS NV,1998-12-21T00:00:00.000Z,2013-05-06T00:00:00.000Z
0000313216,PHILIPS ELECTRONICS N V,1994-01-14T00:00:00.000Z,1998-08-31T00:00:00.000Z
0001002047,NETWORK APPLIANCE INC,1996-10-29T00:00:00.000Z,2008-05-12T00:00:00.000Z
0001323404,Silver Wheaton Corp.,2005-04-22T00:00:00.000Z,2017-05-10T00:00:00.000Z
0001060955,ICON PLC  /ADR/,2002-02-14T00:00:00.000Z,2013-02-07T00:00:00.000Z
0000721371,CARDINAL DISTRIBUTION INC,1994-02-16T00:00:00.000Z,1994-02-17T00:00:00.000Z
0000915191,FAIRFAX FINANCIAL HOLDINGS INC,1996-02-07T00:00:00.000Z,1997-05-23T00:00:00.000Z
0000915191,FAIRFAX FINANCIAL HOLDINGS LTD,1995-02-13T00:00:00.000Z,1995-02-13T00:00:00.000Z
0001050952,SAATCHI & SAATCHI PLC //,1998-06-18T00:00:00.000Z,2000-06-30T00:00:00.000Z
0001823945,ALTIMAR ACQUISITION CORP.,2020-09-14T00:00:00.000Z,2021-05-18T00:00:00.000Z
0000027904,DELTA AIR LINES INC /DE/,1994-02-14T00:00:00.000Z,2019-08-08T00:00:00.000Z
0000822416,PULTE HOMES INC/MI/,2001-12-20T00:00:00.000Z,2010-03-23T00:00:00.000Z
0000822416,PULTE CORP,1994-02-14T00:00:00.000Z,2001-05-02T00:00:00.000Z
0000839923,VODAFONE AIRTOUCH PUBLIC LIMITED CO,1999-06-29T00:00:00.000Z,2002-07-29T00:00:00.000Z
0000839923,VODAFONE GROUP PUBLIC LIMITED CO,1996-09-09T00:00:00.000Z,1999-04-22T00:00:00.000Z
0000839923,VODAFONE GROUP PUBLIC LIMITED COMPANY,1996-05-14T00:00:00.000Z,1996-05-14T00:00:00.000Z
0000886986,TECK COMINCO LTD,2002-03-04T00:00:00.000Z,2009-04-22T00:00:00.000Z
0000886986,TECK CORP,1997-04-21T00:00:00.000Z,2002-02-04T00:00:00.000Z
0000936340,DTE HOLDINGS INC,1995-03-09T00:00:00.000Z,1995-02-01T00:00:00.000Z
0000065984,ENTERGY CORP/FL,1994-02-14T00:00:00.000Z,1994-02-09T00:00:00.000Z
0001061574,CGI GROUP INC,1999-09-07T00:00:00.000Z,2019-01-30T00:00:00.000Z
0000860731,TYLER CORP /NEW/,1996-08-14T00:00:00.000Z,1999-03-31T00:00:00.000Z
0001383312,"BROADRIDGE FINANCIAL SOLUTIONS, LLC",2007-02-09T00:00:00.000Z,2007-03-21T00:00:00.000Z
0001383312,BSG LLC,2006-12-19T00:00:00.000Z,2006-12-19T00:00:00.000Z
0000093751,STATE STREET BOSTON CORP,1994-03-14T00:00:00.000Z,1997-03-03T00:00:00.000Z
0000740260,VENTAS INC,1998-11-19T00:00:00.000Z,2019-06-25T00:00:00.000Z
0000740260,VENCOR INC,1994-12-08T00:00:00.000Z,1998-02-10T00:00:00.000Z
0001274494,FIRST SOLAR HOLDINGS LLC,2003-12-23T00:00:00.000Z,2003-12-23T00:00:00.000Z
0000868675,TELUS CORPORATION,2000-08-25T00:00:00.000Z,2001-01-18T00:00:00.000Z
0001070750,HOST MARRIOTT CORP/,1998-12-31T00:00:00.000Z,2006-04-14T00:00:00.000Z
0001070750,HMC MERGER CORP,1998-10-02T00:00:00.000Z,1998-11-10T00:00:00.000Z
0000072741,NORTHEAST UTILITIES,1994-07-28T00:00:00.000Z,2015-04-29T00:00:00.000Z
0000072741,NORTHEAST UTILITIES SYSTEM,1996-11-27T00:00:00.000Z,2004-11-30T00:00:00.000Z
0000922224,PP&L RESOURCES INC,1995-04-27T00:00:00.000Z,2000-02-07T00:00:00.000Z
0001757898,STERIS Ltd,2018-11-06T00:00:00.000Z,2019-03-28T00:00:00.000Z
0001136869,ZIMMER HOLDINGS INC,2001-03-26T00:00:00.000Z,2015-06-08T00:00:00.000Z
0000100493,TYSON FOODS INC,1994-04-15T00:00:00.000Z,2019-02-07T00:00:00.000Z
0002005951,Smurfit WestRock Ltd,2024-02-14T00:00:00.000Z,2024-06-20T00:00:00.000Z
0001335258,"Live Nation, Inc.",2005-09-09T00:00:00.000Z,2010-01-26T00:00:00.000Z
0001335258,"CCE Spinco, Inc.",2005-08-10T00:00:00.000Z,2006-01-10T00:00:00.000Z
0000097210,TERADYNE INC,1994-05-06T00:00:00.000Z,2006-10-11T00:00:00.000Z
0001642896,Samsara Networks Inc.,2015-05-20T00:00:00.000Z,2020-05-27T00:00:00.000Z
0001791706,Leading Ideal Inc.,2019-12-06T00:00:00.000Z,2020-06-05T00:00:00.000Z
0000105770,WEST CO INC,1994-04-05T00:00:00.000Z,1999-02-11T00:00:00.000Z
0001122411,"ASE Industrial Holding Co., Ltd.",2018-04-30T00:00:00.000Z,2018-06-08T00:00:00.000Z
0001122411,ADVANCED SEMICONDUCTOR ENGINEERING INC,2000-09-11T00:00:00.000Z,2018-04-30T00:00:00.000Z
0001137789,Seagate Technology plc,2010-07-09T00:00:00.000Z,2021-05-19T00:00:00.000Z
0001137789,SEAGATE TECHNOLOGY,2008-10-31T00:00:00.000Z,2010-07-06T00:00:00.000Z
0001137789,Seagate Technology,2008-10-31T00:00:00.000Z,2010-07-06T00:00:00.000Z
0001137789,SEAGATE TECHNOLOGY HOLDINGS,2001-04-20T00:00:00.000Z,2002-12-12T00:00:00.000Z
0001374310,"CBOE Holdings, Inc.",2007-01-25T00:00:00.000Z,2017-10-13T00:00:00.000Z
0001506293,Cold Brew Labs Inc.,2010-12-02T00:00:00.000Z,2010-12-02T00:00:00.000Z
0000935703,DOLLAR TREE INC,2008-02-01T00:00:00.000Z,2019-07-12T00:00:00.000Z
0000935703,DOLLAR TREE STORES INC,1996-12-09T00:00:00.000Z,2008-03-28T00:00:00.000Z
0000857005,PARAMETRIC TECHNOLOGY CORP,1995-12-07T00:00:00.000Z,2013-01-24T00:00:00.000Z
0000818686,TEVA PHARMACEUTICAL INDUSTRIES LIMITED,1996-02-02T00:00:00.000Z,2001-01-16T00:00:00.000Z
0001110803,ILLUMINA INC,2000-04-14T00:00:00.000Z,2019-08-19T00:00:00.000Z
0001179929,MOLINA HEALTHCARE INC,2002-12-30T00:00:00.000Z,2019-07-03T00:00:00.000Z
0001868159,"Lineage Growth Properties, Inc.",2021-07-08T00:00:00.000Z,2021-07-08T00:00:00.000Z
0001474432,"Os76, Inc.",2009-11-03T00:00:00.000Z,2009-11-06T00:00:00.000Z
0001175454,FLEETCOR TECHNOLOGIES INC,2002-06-03T00:00:00.000Z,2024-03-14T00:00:00.000Z
0000049196,HUNTINGTON BANCSHARES INC/MD,1994-02-14T00:00:00.000Z,2021-03-12T00:00:00.000Z
0001096343,MARKEL CORP,2000-06-05T00:00:00.000Z,2023-05-25T00:00:00.000Z
0001096343,MARKEL HOLDINGS INC,1999-11-16T00:00:00.000Z,2000-01-26T00:00:00.000Z
0000815097,CARNIVAL CRUISE LINES INC,1994-01-21T00:00:00.000Z,1994-01-21T00:00:00.000Z
0001035443,ALEXANDRIA REAL ESTATE EQUITIES INC,1997-05-22T00:00:00.000Z,2019-08-09T00:00:00.000Z
0001336920,"SAIC, Inc.",2005-09-01T00:00:00.000Z,2013-09-27T00:00:00.000Z
0001281761,NEW REGIONS FINANCIAL CORP,2004-02-27T00:00:00.000Z,2004-04-29T00:00:00.000Z
0001443646,EXPLORER HOLDING CORP,2008-08-19T00:00:00.000Z,2009-07-27T00:00:00.000Z
0001764757,Xiaoju Kuaizhi Inc.,2019-02-13T00:00:00.000Z,2021-06-10T00:00:00.000Z
0000033213,EQUITABLE RESOURCES INC /PA/,1994-05-18T00:00:00.000Z,2009-02-04T00:00:00.000Z
0000920148,LABORATORY CORP OF AMERICA HOLDINGS,1995-09-26T00:00:00.000Z,2024-05-16T00:00:00.000Z
0000920148,NATIONAL HEALTH LABORATORIES HOLDINGS INC,1994-07-08T00:00:00.000Z,1995-02-13T00:00:00.000Z
0000029989,OMNICOM GROUP INC,1994-05-13T00:00:00.000Z,2013-02-19T00:00:00.000Z
0001262823,WESTLAKE CHEMICAL CORP,2003-09-22T00:00:00.000Z,2022-02-01T00:00:00.000Z
0000920522,ESSEX PORTFOLIO LP,2018-12-11T00:00:00.000Z,2018-12-11T00:00:00.000Z
0000920522,ESSEX PROPERTY TRUST INC,1996-08-14T00:00:00.000Z,2018-12-10T00:00:00.000Z
0000910631,COCA COLA FEMSA SA DE CV,1998-01-29T00:00:00.000Z,2006-12-19T00:00:00.000Z
0001001807,TELECOMMUNICATIONS INDONESIA,2002-01-29T00:00:00.000Z,2002-02-15T00:00:00.000Z
0000711404,COOPER COMPANIES INC,1994-08-01T00:00:00.000Z,2019-06-26T00:00:00.000Z
0000889132,POSCO,2002-05-21T00:00:00.000Z,2022-03-02T00:00:00.000Z
0000889132,POHANG IRON & STEEL CO LTD,1998-08-07T00:00:00.000Z,2002-04-09T00:00:00.000Z
0001089063,DICKS SPORTING GOODS INC,2002-07-17T00:00:00.000Z,2019-08-05T00:00:00.000Z
0001441816,10GEN INC,2008-07-31T00:00:00.000Z,2013-10-17T00:00:00.000Z
0000759944,CITIZENS FINANCIAL GROUP INC/DE,1999-07-01T00:00:00.000Z,2000-02-08T00:00:00.000Z
0000052988,JACOBS ENGINEERING GROUP INC /DE/,1994-05-12T00:00:00.000Z,2022-08-19T00:00:00.000Z
0000912595,MID AMERICA APARTMENT COMMUNITIES INC,1995-02-03T00:00:00.000Z,2018-05-03T00:00:00.000Z
0001403568,"Ulta Salon, Cosmetics & Fragrance, Inc.",2007-07-06T00:00:00.000Z,2016-12-01T00:00:00.000Z
0001552033,"TransUnion Holding Company, Inc.",2012-07-25T00:00:00.000Z,2015-03-13T00:00:00.000Z
0001437107,"Discovery, Inc.",2018-03-06T00:00:00.000Z,2022-04-08T00:00:00.000Z
0001437107,"Discovery Communications, Inc.",2008-06-11T00:00:00.000Z,2018-03-05T00:00:00.000Z
0000858470,CABOT OIL & GAS CORP,1994-05-12T00:00:00.000Z,2021-09-29T00:00:00.000Z
0000877212,ZEBRA TECHNOLOGIES CORP/DE,1995-09-08T00:00:00.000Z,2009-05-05T00:00:00.000Z
0001880661,"TPG Partners, LLC",2021-09-01T00:00:00.000Z,2022-01-10T00:00:00.000Z
0000048465,HORMEL GEO A & CO,1994-06-14T00:00:00.000Z,1995-03-14T00:00:00.000Z
0001754301,"NEW FOX, INC.",2018-10-09T00:00:00.000Z,2018-10-09T00:00:00.000Z
0001125259,P&O PRINCESS CRUISES PLC,2001-12-19T00:00:00.000Z,2003-01-10T00:00:00.000Z
0001243429,ARCELOR,2003-04-30T00:00:00.000Z,2007-10-01T00:00:00.000Z
0001722482,Vail Holdco Corp,2017-12-28T00:00:00.000Z,2017-12-28T00:00:00.000Z
0001039610,EDP ELECTRICIDADE DE PORTUGAL SA,2002-03-20T00:00:00.000Z,2004-10-27T00:00:00.000Z
0000004127,SKYWORKS SOLUTIONS INC,2002-06-28T00:00:00.000Z,2011-06-17T00:00:00.000Z
0000004127,ALPHA INDUSTRIES INC,1995-02-08T00:00:00.000Z,2002-06-17T00:00:00.000Z
0001013871,NRG ENERGY INC,1996-05-10T00:00:00.000Z,2004-11-09T00:00:00.000Z
0000105634,EMCOR GROUP INC,1994-12-22T00:00:00.000Z,2019-07-31T00:00:00.000Z
0000105634,JWP INC/DE/,1994-01-07T00:00:00.000Z,1994-11-21T00:00:00.000Z
0001324424,"Expedia, Inc.",2005-04-25T00:00:00.000Z,2018-03-20T00:00:00.000Z
0000008818,AVERY DENNISON CORPORATION,1994-05-19T00:00:00.000Z,2011-03-17T00:00:00.000Z
0001130310,RELIANT ENERGY REGCO INC,2001-09-17T00:00:00.000Z,2001-09-17T00:00:00.000Z
0001022079,CORNING CLINICAL LABORATORIES INC,1996-12-13T00:00:00.000Z,1997-03-19T00:00:00.000Z
